10-digit PSGC,Name,Correspondence Code,Geographic Level,Old names,City Class,"Income
Classification (DOF DO No. 074.2024)","Urban / Rural
(based on 2020 CPH)", 2024 Population ,,Status
908307015,Malinao,98307015,Bgy,,,,R,"3,654",,
908307017,Pamansaan,98307017,Bgy,,,,R,802,,
908307018,Pinalim,98307018,Bgy,San Roque,,,R,"1,020",,
908307019,Poblacion,98307019,Bgy,,,,R,"3,346",,
908307020,Punawan,98307020,Bgy,,,,R,897,,
908307023,Santo Niño,98307023,Bgy,Caliran,,,R,682,,
908307024,Sawa,98307024,Bgy,,,,R,"2,023",,
908307025,Sioton,98307025,Bgy,,,,R,724,,
908307026,Taguisian,98307026,Bgy,,,,R,"2,809",,
908308000,Malangas,98308000,Mun,,,1st,,"33,194",,
908308001,Bacao,98308001,Bgy,,,,R,642,,
908308002,Basak-bawang,98308002,Bgy,,,,R,683,,
908308003,Camanga,98308003,Bgy,,,,R,"1,239",,
908308005,Candiis,98308005,Bgy,,,,R,"1,677",,
908308006,Catituan,98308006,Bgy,,,,R,"1,051",,
908308007,Dansulao,98308007,Bgy,,,,R,"1,758",,
908308008,Del Pilar,98308008,Bgy,,,,R,747,,
908308011,Guilawa,98308011,Bgy,,,,R,"1,715",,
908308013,Kigay,98308013,Bgy,,,,R,"2,422",,
908308014,La Dicha,98308014,Bgy,,,,R,"3,264",,
908308016,Lipacan,98308016,Bgy,,,,R,"1,498",,
908308018,Logpond,98308018,Bgy,,,,R,564,,
908308020,Mabini,98308020,Bgy,,,,R,"1,242",,
908308021,Malungon,98308021,Bgy,,,,R,857,,
908308023,Mulom,98308023,Bgy,,,,R,489,,
908308025,Overland,98308025,Bgy,,,,R,651,,
908308026,Palalian,98308026,Bgy,,,,R,411,,
908308027,Payag,98308027,Bgy,,,,R,727,,
908308028,Poblacion,98308028,Bgy,,,,U,"7,940",,
908308031,Rebocon,98308031,Bgy,,,,R,558,,
908308032,San Vicente,98308032,Bgy,,,,R,552,,
908308036,Sinusayan,98308036,Bgy,,,,R,697,,
908308038,Tackling,98308038,Bgy,,,,R,753,,
908308039,Tigabon,98308039,Bgy,,,,R,806,,
908308040,Bontong,98308040,Bgy,,,,R,251,,
908309000,Naga,98309000,Mun,,,1st,,"42,270",,
908309001,Aguinaldo,98309001,Bgy,,,,R,"2,003",,
908309002,Baga,98309002,Bgy,,,,R,"1,998",,
908309003,Baluno,98309003,Bgy,,,,R,"1,835",,
908309004,Cabong,98309004,Bgy,,,,R,351,,
908309005,Gubawang,98309005,Bgy,,,,R,764,,
908309006,Kaliantana,98309006,Bgy,,,,R,"2,872",,
908309007,La Paz,98309007,Bgy,,,,R,"2,616",,
908309008,Lower Sulitan,98309008,Bgy,,,,R,928,,
908309010,Mamagon,98309010,Bgy,,,,R,"2,084",,
908309011,Marsolo,98309011,Bgy,,,,R,"1,988",,
908309012,Poblacion,98309012,Bgy,,,,R,"3,415",,
908309013,San Isidro,98309013,Bgy,,,,R,"1,453",,
908309014,Santa Clara,98309014,Bgy,,,,R,"2,280",,
908309015,Crossing Sta. Clara,98309015,Bgy,,,,R,"3,155",,
908309016,Sulo,98309016,Bgy,,,,R,"2,942",,
908309017,Tambanan,98309017,Bgy,,,,R,"1,731",,
908309018,Taytay Manubo,98309018,Bgy,,,,R,"1,476",,
908309019,Upper Sulitan,98309019,Bgy,,,,R,"1,891",,
908309020,Bangkaw-bangkaw,98309020,Bgy,,,,R,941,,
908309021,Guintoloan,98309021,Bgy,,,,R,"1,102",,
908309022,Sandayong,98309022,Bgy,,,,R,"2,052",,
908309023,Tilubog,98309023,Bgy,,,,R,921,,
908309024,Tipan,98309024,Bgy,,,,R,"1,472",,
908310000,Olutanga,98310000,Mun,,,2nd,,"34,124",,
908310002,Bateria,98310002,Bgy,,,,R,754,,
908310003,Kahayagan,98310003,Bgy,,,,R,"1,131",,
908310005,Calais,98310005,Bgy,Kalines,,,R,"2,116",,
908310006,Esperanza,98310006,Bgy,,,,R,798,,
908310007,Fama,98310007,Bgy,,,,R,"1,387",,
908310009,Galas,98310009,Bgy,,,,R,"1,539",,
908310010,Gandaan,98310010,Bgy,,,,R,"1,357",,
908310012,Looc Sapi,98310012,Bgy,,,,R,"1,460",,
908310014,Matim,98310014,Bgy,,,,R,849,,
908310015,Noque,98310015,Bgy,,,,R,840,,
908310016,Solar ,98310016,Bgy,,,,U,"8,849",,Pob.
908310017,Pulo Laum,98310017,Bgy,,,,R,"1,166",,
908310018,Pulo Mabao,98310018,Bgy,,,,R,"3,583",,
908310019,San Isidro,98310019,Bgy,,,,R,858,,
908310020,Santa Maria,98310020,Bgy,,,,R,"1,189",,
908310024,Tambanan,98310024,Bgy,,,,R,"1,923",,
908310025,Villacorte,98310025,Bgy,,,,R,"1,670",,
908310026,Villagonzalo,98310026,Bgy,,,,R,"1,603",,
908310027,San Jose,98310027,Bgy,,,,R,"1,052",,
908311000,Payao,98311000,Mun,,,2nd,,"33,156",,
908311001,Balian,98311001,Bgy,,,,R,"1,348",,
908311002,Balungisan,98311002,Bgy,,,,R,"2,041",,
908311003,Bulacan,98311003,Bgy,,,,R,"1,184",,
908311004,Bulawan,98311004,Bgy,,,,R,"3,635",,
908311005,Calape,98311005,Bgy,,,,R,711,,
908311006,Dalama,98311006,Bgy,,,,R,563,,
908311007,Fatima,98311007,Bgy,Silal,,,R,555,,
908311009,Katipunan,98311009,Bgy,,,,R,"1,722",,
908311010,Kima,98311010,Bgy,,,,R,"1,195",,
908311011,Kulasian,98311011,Bgy,,,,R,"1,148",,
908311012,Labatan,98311012,Bgy,,,,R,"1,549",,
908311013,Mountain View,98311013,Bgy,Puluan,,,R,511,,
908311014,Nanan,98311014,Bgy,,,,R,898,,
908311015,Poblacion,98311015,Bgy,Payao,,,U,"5,984",,
908311016,San Roque,98311016,Bgy,,,,R,471,,
908311017,San Vicente,98311017,Bgy,Binangonan,,,R,632,,
908311018,Mayabo,98311018,Bgy,Santa Maria,,,R,243,,
908311019,Minundas,98311019,Bgy,Santo. Niño,,,R,742,,
908311020,Talaptap,98311020,Bgy,,,,R,400,,
908311021,Balogo,98311021,Bgy,,,,R,625,,
908311022,Binangonan,98311022,Bgy,,,,R,719,,
908311023,Guiwan,98311023,Bgy,,,,R,"2,005",,
908311024,Kulisap,98311024,Bgy,,,,R,907,,
908311025,La Fortuna,98311025,Bgy,,,,R,715,,
908311026,San Isidro,98311026,Bgy,,,,R,687,,
908311027,Silal,98311027,Bgy,,,,R,913,,
908311028,Sumilong,98311028,Bgy,,,,R,455,,
908311029,Upper Sumilong,98311029,Bgy,,,,R,598,,
908312000,Roseller Lim,98312000,Mun,,,1st,,"44,735",,
908312001,Balansag,98312001,Bgy,,,,R,773,,
908312002,Calula,98312002,Bgy,,,,R,"1,143",,
908312003,Casacon,98312003,Bgy,,,,R,"1,145",,
908312004,Gango,98312004,Bgy,,,,R,"1,639",,
908312005,Katipunan,98312005,Bgy,,,,R,"3,558",,
908312006,Kulambugan,98312006,Bgy,,,,R,"1,703",,
908312007,Mabini,98312007,Bgy,,,,R,"1,781",,
908312008,Magsaysay,98312008,Bgy,,,,R,"2,100",,
908312009,New Antique,98312009,Bgy,,,,R,903,,
908312010,New Sagay,98312010,Bgy,,,,R,"1,352",,
908312011,Pres. Roxas,98312011,Bgy,,,,R,"2,927",,
908312012,San Antonio,98312012,Bgy,,,,R,"1,597",,
908312013,San Fernandino,98312013,Bgy,,,,R,"2,505",,
908312014,San Jose,98312014,Bgy,,,,R,771,,
908312015,Siawang,98312015,Bgy,,,,R,"1,394",,
908312016,Silingan,98312016,Bgy,,,,R,"1,612",,
908312017,Surabay,98312017,Bgy,,,,U,"1,885",,
908312018,Tilasan,98312018,Bgy,,,,R,"1,064",,
908312019,Tupilac,98312019,Bgy,,,,R,"1,511",,
908312020,Ali Alsree,98312020,Bgy,,,,R,"3,156",,
908312021,Don Perfecto,98312021,Bgy,,,,R,"3,391",,
908312022,Malubal,98312022,Bgy,,,,R,"2,232",,
908312023,Palmera,98312023,Bgy,,,,R,740,,
908312024,Remedios,98312024,Bgy,,,,R,832,,
908312025,Santo Rosario,98312025,Bgy,,,,R,"1,791",,
908312026,Taruc,98312026,Bgy,,,,R,"1,230",,
908313000,Siay,98313000,Mun,,,1st,,"43,233",,
908313001,Balucanan,98313001,Bgy,,,,R,"2,065",,
908313002,Balagon,98313002,Bgy,,,,R,"2,997",,
908313005,Balingasan,98313005,Bgy,,,,R,759,,
908313006,Batu,98313006,Bgy,,,,R,"3,681",,
908313008,Buyogan,98313008,Bgy,,,,R,"1,264",,
908313010,Camanga,98313010,Bgy,,,,R,"1,069",,
908313011,Coloran,98313011,Bgy,,,,R,"1,898",,
908313018,Kimos,98313018,Bgy,Kima,,,R,"1,230",,
908313021,Labasan,98313021,Bgy,,,,R,"1,030",,
908313022,Laih,98313022,Bgy,,,,R,"1,152",,
908313023,Magsaysay,98313023,Bgy,,,,R,403,,
908313024,Mahayahay,98313024,Bgy,,,,R,820,,
908313025,Maligaya,98313025,Bgy,,,,R,699,,
908313026,Maniha,98313026,Bgy,,,,R,"1,054",,
908313027,Minsulao,98313027,Bgy,,,,R,"1,291",,
908313028,Mirangan,98313028,Bgy,,,,R,"1,689",,
908313029,Monching,98313029,Bgy,,,,R,"4,373",,
908313033,Paruk,98313033,Bgy,,,,R,"1,746",,
908313036,Poblacion,98313036,Bgy,,,,R,"2,545",,
908313037,Princesa Sumama,98313037,Bgy,,,,R,288,,
908313040,Sibuguey,98313040,Bgy,,,,R,"1,083",,
908313041,Bagong Silang,98313041,Bgy,,,,R,646,,
908313042,Bataan,98313042,Bgy,,,,R,"1,254",,
908313043,Lagting,98313043,Bgy,,,,R,772,,
908313044,Logpond,98313044,Bgy,,,,R,"2,551",,
908313045,Salinding,98313045,Bgy,,,,R,"2,061",,
908313046,San Isidro,98313046,Bgy,,,,R,573,,
908313047,Siloh,98313047,Bgy,,,,R,"1,801",,
908313048,Villagracia,98313048,Bgy,,,,R,439,,
908314000,Talusan,98314000,Mun,,,4th,,"17,925",,
908314001,Aurora,98314001,Bgy,,,,R,412,,
908314002,Baganipay,98314002,Bgy,,,,R,"1,233",,
908314003,Bolingan,98314003,Bgy,,,,R,373,,
908314004,Bualan,98314004,Bgy,,,,R,447,,
908314005,Cawilan,98314005,Bgy,,,,R,853,,
908314006,Florida,98314006,Bgy,,,,R,631,,
908314007,Kasigpitan,98314007,Bgy,,,,R,606,,
908314008,Laparay,98314008,Bgy,,,,R,"1,805",,
908314009,Mahayahay,98314009,Bgy,,,,R,765,,
908314010,Moalboal,98314010,Bgy,,,,R,864,,
908314011,Sagay,98314011,Bgy,,,,R,"1,113",,
908314012,Samonte,98314012,Bgy,,,,R,477,,
908314013,Poblacion,98314013,Bgy,Talusan,,,U,"7,450",,
908314014,Tuburan,98314014,Bgy,,,,R,896,,
908315000,Titay,98315000,Mun,,,1st,,"55,534",,
908315001,Achasol,98315001,Bgy,,,,R,"2,062",,
908315002,Bangco,98315002,Bgy,,,,R,"1,917",,
908315003,Camanga,98315003,Bgy,,,,R,"1,363",,
908315004,Culasian,98315004,Bgy,,,,R,"1,385",,
908315005,Dalangin,98315005,Bgy,,,,R,"2,791",,
908315007,Dalisay,98315007,Bgy,,,,R,"1,334",,
908315008,Gomotoc,98315008,Bgy,,,,R,717,,
908315009,Imelda,98315009,Bgy,Upper Camanga,,,R,952,,
908315010,Kipit,98315010,Bgy,,,,R,"1,911",,
908315011,Kitabog,98315011,Bgy,,,,R,"4,710",,
908315012,La Libertad,98315012,Bgy,,,,R,868,,
908315013,Longilog,98315013,Bgy,,,,R,906,,
908315014,Mabini,98315014,Bgy,,,,R,"1,326",,
908315015,Malagandis,98315015,Bgy,,,,R,"1,474",,
908315016,Mate,98315016,Bgy,,,,R,956,,
908315017,Moalboal,98315017,Bgy,,,,R,626,,
908315018,Namnama,98315018,Bgy,,,,R,"2,994",,
908315019,New Canaan,98315019,Bgy,,,,R,724,,
908315020,Palomoc,98315020,Bgy,,,,R,"4,153",,
908315021,Poblacion,98315021,Bgy,Titay,,,U,"9,052",,
908315023,Pulidan,98315023,Bgy,,,,R,"1,097",,
908315024,San Antonio,98315024,Bgy,,,,R,"2,971",,
908315025,Santa Fe,98315025,Bgy,,,,R,"1,548",,
908315026,Supit,98315026,Bgy,,,,R,997,,
908315027,Tugop,98315027,Bgy,,,,R,"1,293",,
908315028,Tugop Muslim,98315028,Bgy,,,,R,526,,
908315029,Dalangin Muslim,98315029,Bgy,,,,R,"1,429",,
908315030,Poblacion Muslim,98315030,Bgy,,,,R,790,,
908315031,Azusano,98315031,Bgy,,,,R,"1,284",,
908315032,San Isidro,98315032,Bgy,,,,R,"1,378",,
908316000,Tungawan,98316000,Mun,,,1st,,"48,013",,
908316001,Baluran,98316001,Bgy,,,,R,"2,677",,
908316002,Cayamcam,98316002,Bgy,,,,R,"1,986",,
908316004,Langon,98316004,Bgy,,,,R,"2,067",,
908316005,Libertad ,98316005,Bgy,,,,U,"6,282",,Pob.
908316006,Linguisan,98316006,Bgy,,,,R,"1,211",,
908316007,Looc-labuan,98316007,Bgy,,,,R,"1,609",,
908316008,Lower Tungawan,98316008,Bgy,,,,R,"2,385",,
908316009,Malungon,98316009,Bgy,,,,R,"1,863",,
908316010,San Pedro,98316010,Bgy,,,,R,"3,077",,
908316011,Tigbanuang,98316011,Bgy,,,,R,"1,973",,
908316012,Tigbucay,98316012,Bgy,,,,R,"1,403",,
908316013,Upper Tungawan,98316013,Bgy,,,,R,"1,466",,
908316014,San Vicente,98316014,Bgy,,,,R,"1,261",,
908316015,Batungan,98316015,Bgy,,,,R,"1,495",,
908316016,Loboc,98316016,Bgy,,,,R,"1,686",,
908316017,San Isidro,98316017,Bgy,,,,R,"2,075",,
908316018,Datu Tumanggong,98316018,Bgy,,,,R,"1,993",,
908316019,Sisay,98316019,Bgy,,,,R,"2,195",,
908316020,Gaycon,98316020,Bgy,,,,R,"1,148",,
908316021,Little Margos,98316021,Bgy,,,,R,471,,
908316022,Santo Niño,98316022,Bgy,,,,R,"1,609",,
908316023,Taglibas,98316023,Bgy,,,,R,"1,340",,
908316024,Tigpalay,98316024,Bgy,,,,R,"2,010",,
908316025,Masao,98316025,Bgy,,,,R,"1,494",,
908316026,Timbabauan,98316026,Bgy,,,,R,"1,237",,
990100000,City of Isabela (Not a Province),99700000,,,,,,#N/A,,
990101000,City of Isabela,99701000,City,,CC,3rd,,"151,297",,
990101002,Aguada,99701002,Bgy,,,,U,"6,153",,
990101004,Balatanay,99701004,Bgy,,,,R,887,,
990101005,Baluno,99701005,Bgy,,,,R,"3,180",,
990101006,Begang,99701006,Bgy,,,,R,"3,185",,
990101007,Binuangan,99701007,Bgy,,,,U,"3,481",,
990101008,Busay,99701008,Bgy,,,,R,"1,861",,
990101010,Cabunbata,99701010,Bgy,,,,R,"4,377",,
990101011,Calvario,99701011,Bgy,,,,R,"1,364",,
990101012,Carbon,99701012,Bgy,,,,R,"7,501",,
990101013,Diki,99701013,Bgy,,,,U,"6,869",,
990101014,Isabela Eastside ,99701014,Bgy,,,,R,"3,176",,Pob.
990101015,Isabela Proper ,99701015,Bgy,,,,U,"1,609",,Pob.
990101016,Dona Ramona T. Alano,99701016,Bgy,Isabela Westsite,,,R,"1,253",,
990101017,Kapatagan Grande,99701017,Bgy,,,,R,"2,217",,
990101018,Kaumpurnah Zone I,99701018,Bgy,,,,R,"3,657",,
990101019,Kaumpurnah Zone II,99701019,Bgy,,,,R,"4,318",,
990101020,Kaumpurnah Zone III,99701020,Bgy,,,,R,"3,228",,
990101021,Kumalarang,99701021,Bgy,,,,R,"1,329",,
990101022,La Piedad ,99701022,Bgy,,,,R,"1,827",,Pob.
990101023,Lampinigan,99701023,Bgy,,,,R,"1,871",,
990101024,Lanote,99701024,Bgy,,,,U,"6,256",,
990101027,Lukbuton,99701027,Bgy,,,,R,"2,166",,
990101029,Lumbang,99701029,Bgy,,,,R,"2,020",,
990101030,Makiri,99701030,Bgy,,,,R,"1,371",,
990101031,Maligue,99701031,Bgy,Lunot,,,R,"2,175",,
990101033,Marang-marang,99701033,Bgy,,,,R,"2,518",,
990101034,Marketsite ,99701034,Bgy,,,,R,"2,781",,Pob.
990101036,Menzi,99701036,Bgy,,,,R,"4,772",,
990101038,Panigayan,99701038,Bgy,,,,R,"3,065",,
990101039,Panunsulan,99701039,Bgy,,,,R,"1,769",,
990101040,Port Area ,99701040,Bgy,,,,R,"2,145",,Pob.
990101041,Riverside,99701041,Bgy,,,,R,"2,180",,
990101042,San Rafael,99701042,Bgy,,,,U,"9,994",,
990101043,Santa Barbara,99701043,Bgy,,,,R,"2,604",,
990101044,Santa Cruz ,99701044,Bgy,,,,U,"1,018",,Pob.
